onset	duration	sample	trial_type	response_time	stim_file	value
0.0000000000	n/a	n/a	STATUS	n/a	n/a	boundary
356.9840000000	n/a	n/a	STATUS	n/a	n/a	S  5
357.0380000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
358.0380000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
359.0380000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
360.0380000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
361.0400000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
362.0400000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
363.0400000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
364.0400000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
365.0400000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
366.0400000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
367.0400000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
368.0420000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
369.0420000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
370.0420000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
371.0420000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
372.0420000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
373.0420000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
374.0420000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
375.0440000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
376.0440000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
377.0440000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
378.0440000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
379.0440000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
380.0440000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
381.0440000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
382.0460000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
383.0460000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
384.0460000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
385.0460000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
386.0460000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
387.0460000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
388.0460000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
389.0480000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
390.0480000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
391.0480000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
392.0480000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
393.0480000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
394.0480000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
395.0480000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
396.0480000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
397.0500000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
398.0500000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
399.0500000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
400.0500000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
401.0500000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
402.0500000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
403.0500000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
404.0520000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
405.0520000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
406.0520000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
407.0520000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
408.0520000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
409.0520000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  1
410.0520000000	n/a	n/a	Eyes Open: Every 1000 ms	n/a	n/a	S  2
